ID,OrgKey,MissionRunId,PoiId,Timestamp,Latitude,Longitude,ReviewStatus,DeletedTimestamp,Heading,RobotKey,ReviewedTimestamp,ReviewedUser,ExpectedImages,ReviewOpenTimestamp,ReviewPriority
3460fa4815814b18afe6427fc680dea0,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193300° N,6.60021000° E,OPEN,,358,coco-59,,,"[""right""]","5 March, 2026, 13:00",2
6579c280736640e0bba49bb620138112,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193300° N,6.60021000° E,OPEN,,178,coco-59,,,"[""left""]","5 March, 2026, 13:00",2
9d0aa9a1fa364cc7928122bccbba1a43,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193300° N,6.60021000° E,OPEN,,286,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:00",2
737b9e94040346a09586be1a0371fb08,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193300° N,6.60021000° E,OPEN,,106,coco-59,,,"[""back""]","5 March, 2026, 13:00",2
77bbfa5dfe844a629defed3074707264,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193300° N,6.60021000° E,OPEN,,16,coco-59,,,"[""right""]","5 March, 2026, 13:00",2
36648cda1f38427c8e091d9037cf049b,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193300° N,6.60021000° E,OPEN,,196,coco-59,,,"[""left""]","5 March, 2026, 13:00",2
0479176e80c84c80b7f608d444b21dce,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:00",46.53193300° N,6.60021000° E,OPEN,,196,coco-59,,,"[""left""]","5 March, 2026, 13:00",1
13faf88ab7f04f36a6cd782ce452b2f9,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193400° N,6.60019900° E,OPEN,,276,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:02",2
6c06d6286989491faff7f4853ce32192,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193400° N,6.60019900° E,OPEN,,96,coco-59,,,"[""back""]","5 March, 2026, 13:01",2
005cc92de4794b4d9259d80c5812d72d,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193400° N,6.60019900° E,OPEN,,6,coco-59,,,"[""right""]","5 March, 2026, 13:01",2
57c195f552ca4bad89f4e7fb6f9e4ebe,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193400° N,6.60019900° E,OPEN,,186,coco-59,,,"[""left""]","5 March, 2026, 13:01",2
86d00a2c00434d79bf2b928d8639b82c,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:00",46.53193500° N,6.60022000° E,OPEN,,263,coco-59,,,"[""front""]","5 March, 2026, 13:02",1
68d0fdd57a3448048061949fbde2f96c,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193600° N,6.60022900° E,OPEN,,278,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:02",2
87a6d5d61b874d8287ac64226bb8faed,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193600° N,6.60022900° E,OPEN,,98,coco-59,,,"[""back""]","5 March, 2026, 13:01",2
77e14067abcb44e1846d2a7bcd6f3076,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193600° N,6.60022900° E,OPEN,,8,coco-59,,,"[""right""]","5 March, 2026, 13:01",2
68226eabbb044b2a890fabd90b5b0ede,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193600° N,6.60022900° E,OPEN,,188,coco-59,,,"[""left""]","5 March, 2026, 13:02",2
f7503238cd434d959bb3424227e47db1,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:00",46.53193700° N,6.60023200° E,OPEN,,192,coco-59,,,"[""left""]","5 March, 2026, 13:02",1
777792e8b86d4f11a28e37b1dd5e1d93,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:00",46.53193700° N,6.60023200° E,OPEN,,280,coco-59,,,"[""front""]","5 March, 2026, 13:02",1
a27e4038733c45749d8e0303e290c0f6,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193800° N,6.60022200° E,OPEN,,270,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:02",2
19528925d5654dd8902a8ae14ff64a4e,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193800° N,6.60022200° E,OPEN,,90,coco-59,,,"[""back""]","5 March, 2026, 13:02",2
dbd32faeb6234096885304279494a1a7,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193800° N,6.60022200° E,OPEN,,0,coco-59,,,"[""right""]","5 March, 2026, 13:02",2
d58ca93af6104e20b1441889793b875b,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:00",46.53193800° N,6.60022200° E,OPEN,,180,coco-59,,,"[""left""]","5 March, 2026, 13:02",2
56ebc9d5dcd94fb78de1e7d58f6e7b7b,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:01",46.53193800° N,6.60022300° E,OPEN,,180,coco-59,,,"[""left""]","5 March, 2026, 13:02",1
99fcb3e70c0146ec9e0e41f7064d9448,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:01",46.53193800° N,6.60021900° E,OPEN,,269,coco-59,,,"[""front""]","5 March, 2026, 13:02",1
609d8a822ab84db7af0339ffde0c4dfe,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:01",46.53193700° N,6.60022000° E,OPEN,,174,coco-59,,,"[""left""]","5 March, 2026, 13:02",1
dcd2b6a5c8c146bf867b5ee1b87ab31a,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:01",46.53193700° N,6.60022000° E,OPEN,,265,coco-59,,,"[""front""]","5 March, 2026, 13:02",1
d868d95e75174b41b9d88ec0437c4bcd,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:01",46.53193700° N,6.60022000° E,OPEN,,172,coco-59,,,"[""left""]","5 March, 2026, 13:02",1
93a0af42111c4bd297512266bd3e9d31,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:01",46.53193700° N,6.60022000° E,OPEN,,259,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:02",2
2a65bcd701ae40da97b84a85fe060b25,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:01",46.53193700° N,6.60022000° E,OPEN,,79,coco-59,,,"[""back""]","5 March, 2026, 13:02",2
2bb9c025b41c41c3b2b924b32d9178ae,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:01",46.53193700° N,6.60022000° E,OPEN,,349,coco-59,,,"[""right""]","5 March, 2026, 13:02",2
6162d3a19f724c329fee4cd35479d3f5,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:01",46.53193700° N,6.60022000° E,OPEN,,169,coco-59,,,"[""left""]","5 March, 2026, 13:02",2
ab43322d6087499583f761ebdb3f4efe,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:01",46.53193800° N,6.60022200° E,OPEN,,265,coco-59,,,"[""front""]","5 March, 2026, 13:02",1
769a61bc066b4db58488cd250490a5ca,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193800° N,6.60022400° E,OPEN,,266,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:03",2
e1622961ee3647cf86dd3fe47cf06fd0,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193800° N,6.60022400° E,OPEN,,86,coco-59,,,"[""back""]","5 March, 2026, 13:03",2
b2a909b46a094c4da700554e8ae28bfc,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193800° N,6.60022400° E,OPEN,,356,coco-59,,,"[""right""]","5 March, 2026, 13:02",2
b0879e2939d94a86b39f951684e13523,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193800° N,6.60022400° E,OPEN,,176,coco-59,,,"[""left""]","5 March, 2026, 13:03",2
8843de8406604e73ae1d65283b3d229b,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:02",46.53193800° N,6.60022400° E,OPEN,,356,coco-59,,,"[""right""]","5 March, 2026, 13:03",1
29719020ae6b482bb6b3f80df5320783,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60021000° E,OPEN,,264,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:03",2
47bb36464c8b4abaa7e244209adb136f,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60021000° E,OPEN,,84,coco-59,,,"[""back""]","5 March, 2026, 13:03",2
4d4c7a8f3b33453a9055c02fd5862055,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60021000° E,OPEN,,354,coco-59,,,"[""right""]","5 March, 2026, 13:03",2
cfa574aa4a744855badc57382a5f3ad1,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60021000° E,OPEN,,174,coco-59,,,"[""left""]","5 March, 2026, 13:03",2
5a1aff7ffd3e4819b115dbbfe0baca84,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:02",46.53193700° N,6.60021100° E,OPEN,,172,coco-59,,,"[""left""]","5 March, 2026, 13:03",1
ea40d826924644868f33d9b72c086ed4,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60021100° E,OPEN,,262,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:03",2
b2c004c03a124a94a4c07bd179f21740,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60021100° E,OPEN,,82,coco-59,,,"[""back""]","5 March, 2026, 13:03",2
34f4511affd2482b9f644fd5b37ef9d3,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60021100° E,OPEN,,352,coco-59,,,"[""right""]","5 March, 2026, 13:03",2
88711c585eb9497fae1521059060bd8d,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60021100° E,OPEN,,172,coco-59,,,"[""left""]","5 March, 2026, 13:03",2
48cb28170b3c43518a34ae069d97ffd3,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:02",46.53193700° N,6.60021100° E,OPEN,,262,coco-59,,,"[""front""]","5 March, 2026, 13:03",1
8d7223cc90504693b123a3d5188da96e,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:02",46.53193700° N,6.60020900° E,OPEN,,181,coco-59,,,"[""left""]","5 March, 2026, 13:03",1
379f762d9eeb4534b3ddb0f3c04a3f7f,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:02",46.53193700° N,6.60020800° E,OPEN,,272,coco-59,,,"[""front""]","5 March, 2026, 13:03",1
1b81499856df49858d2f837de745cda0,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60020800° E,OPEN,,271,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:03",2
c562e94a2f9142988ff2ea846bb9db8b,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60020800° E,OPEN,,91,coco-59,,,"[""back""]","5 March, 2026, 13:03",2
4d7d8cfb6c044c8184024875ba5594e7,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60020800° E,OPEN,,1,coco-59,,,"[""right""]","5 March, 2026, 13:03",2
7e7cff68dba44198be071a4a04da6bf4,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:02",46.53193700° N,6.60020800° E,OPEN,,181,coco-59,,,"[""left""]","5 March, 2026, 13:03",2
0484cd55077440b89921ff7f0247671a,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:03",46.53193700° N,6.60020800° E,OPEN,,181,coco-59,,,"[""left""]","5 March, 2026, 13:03",1
5a2c1066f21b47abbee725417efe885c,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:03",46.53193700° N,6.60020800° E,OPEN,,277,coco-59,,,"[""front""]","5 March, 2026, 13:03",1
cdae8a53244c48918d41c3282307cb9e,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:03",46.53193600° N,6.60019500° E,OPEN,,263,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:03",2
aa2a7dff9baa4eedb8be990f833b8e48,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:03",46.53193600° N,6.60019500° E,OPEN,,83,coco-59,,,"[""back""]","5 March, 2026, 13:03",2
2db82561de134dd2832adeba53d6cbaa,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:03",46.53193600° N,6.60019500° E,OPEN,,353,coco-59,,,"[""right""]","5 March, 2026, 13:03",2
f5858bea25124268bd635db452f64568,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:03",46.53193600° N,6.60019500° E,OPEN,,173,coco-59,,,"[""left""]","5 March, 2026, 13:03",2
737ce18219874bf49cd3c793c4082285,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:03",46.53193600° N,6.60019500° E,OPEN,,173,coco-59,,,"[""left""]","5 March, 2026, 13:03",1
a7da986463a34e6780dbf76596c20dba,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:03",46.53193600° N,6.60022400° E,OPEN,,244,coco-59,,,"[""front""]","5 March, 2026, 13:03",1
403f02740e194b1eb22723356b34528b,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:03",46.53193600° N,6.60022300° E,OPEN,,87,coco-59,,,"[""back""]","5 March, 2026, 13:03",1
725dbd3f43294417b367f6bbf1ad5079,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:03",46.53193600° N,6.60022400° E,OPEN,,176,coco-59,,,"[""left""]","5 March, 2026, 13:03",1
e4cf98e72aa149acb1c9135a6bfb5d4e,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:03",46.53193700° N,6.60023100° E,OPEN,,266,coco-59,,,"[""front""]","5 March, 2026, 13:04",1
0a5bb2ff55fd43a9ad69cc6ed663527f,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193700° N,6.60023500° E,OPEN,,266,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:04",2
cf0e5f821d0d4643999e04c41fdf6bf9,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193700° N,6.60023500° E,OPEN,,86,coco-59,,,"[""back""]","5 March, 2026, 13:04",2
9a567901a8f04815890be45870ff4c8e,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193700° N,6.60023500° E,OPEN,,356,coco-59,,,"[""right""]","5 March, 2026, 13:04",2
5cd247b2fa5a4fa0a2fe5bd3353e0b27,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193700° N,6.60023500° E,OPEN,,176,coco-59,,,"[""left""]","5 March, 2026, 13:04",2
3a35735f2bd146d79f7e55be9b0e925e,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193600° N,6.60021300° E,OPEN,,269,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:04",2
f400148220aa4ac583b12e73751254bc,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193600° N,6.60021300° E,OPEN,,89,coco-59,,,"[""back""]","5 March, 2026, 13:04",2
92c76c7ba2d64780a5ead4a43005147f,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193600° N,6.60021300° E,OPEN,,359,coco-59,,,"[""right""]","5 March, 2026, 13:04",2
4adea006f43e43d68893c61011828407,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193600° N,6.60021300° E,OPEN,,179,coco-59,,,"[""left""]","5 March, 2026, 13:04",2
aed2daeb42ba424c9277bfcfb16c11e5,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193600° N,6.60019400° E,OPEN,,268,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:04",2
6b271701a0704143a9db8dcf09ffc25e,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193600° N,6.60019400° E,OPEN,,88,coco-59,,,"[""back""]","5 March, 2026, 13:04",2
a0295ffb71744dc99cb63e76a4d5b82f,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193600° N,6.60019400° E,OPEN,,358,coco-59,,,"[""right""]","5 March, 2026, 13:04",2
1e8e9095627a4eb484197a227a000f37,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193600° N,6.60019400° E,OPEN,,178,coco-59,,,"[""left""]","5 March, 2026, 13:04",2
bd3e521215564ce8b863813014742158,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193500° N,6.60020300° E,OPEN,,278,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:04",2
9f9638fb015145a09a8e84a4be3d447b,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193500° N,6.60020300° E,OPEN,,98,coco-59,,,"[""back""]","5 March, 2026, 13:04",2
ba4b20eef7bd4fd4a5a70b4162b1d3b4,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193500° N,6.60020300° E,OPEN,,8,coco-59,,,"[""right""]","5 March, 2026, 13:04",2
cb55dd621b274306ad53a512e5fbc350,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:04",46.53193500° N,6.60020300° E,OPEN,,188,coco-59,,,"[""left""]","5 March, 2026, 13:04",2
3327287f79084f3ab16da30e4c8bccb1,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:04",46.53193500° N,6.60020400° E,OPEN,,98,coco-59,,,"[""back""]","5 March, 2026, 13:04",1
4dc56ed2c3ba4ebeb50ed6655d5af757,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:04",46.53193700° N,6.60020200° E,OPEN,,92,coco-59,,,"[""right""]","5 March, 2026, 13:04",1
e0135089494044f4a96f124aee628098,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:05",46.53219500° N,6.60050100° E,OPEN,,358,coco-59,,,"[""front""]","5 March, 2026, 13:05",1
860f8225ebad4ddf8211664b0980e5b7,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:05",46.53233300° N,6.60061000° E,OPEN,,2,coco-59,,,"[""left""]","5 March, 2026, 13:05",1
a46b178578ae41d3a042e15d2dfaaaee,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:05",46.53233100° N,6.60062100° E,OPEN,,41,coco-59,,,"[""front""]","5 March, 2026, 13:05",1
37d87cb421984597bdbbad9872ae702b,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:05",46.53233100° N,6.60062200° E,OPEN,,224,coco-59,,,"[""back""]","5 March, 2026, 13:06",1
ff3e2894ecb241acb88b81afe1ce21a7,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53233100° N,6.60062200° E,OPEN,,43,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:06",2
71e6f67bd0b148ba8a65bb75df3f0b69,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53233100° N,6.60062200° E,OPEN,,223,coco-59,,,"[""back""]","5 March, 2026, 13:06",2
10be03f619bd4829a846026a8f32229b,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53233100° N,6.60062200° E,OPEN,,133,coco-59,,,"[""right""]","5 March, 2026, 13:06",2
310d0683b8b8411e8c129ac1f6b8c20a,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53233100° N,6.60062200° E,OPEN,,313,coco-59,,,"[""left""]","5 March, 2026, 13:06",2
2c23b24d65364b7caaf217ef202e9733,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:06",46.53233800° N,6.60063500° E,OPEN,,325,coco-59,,,"[""left""]","5 March, 2026, 13:06",1
18de9381e5c34fcbbbd6a06d53d5d7b9,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53234400° N,6.60064300° E,OPEN,,40,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:06",2
0b7f1503e44744b498d4c7ef22f42f46,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53234400° N,6.60064300° E,OPEN,,220,coco-59,,,"[""back""]","5 March, 2026, 13:06",2
55edae020ced479e842bf12a078cc185,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53234400° N,6.60064300° E,OPEN,,130,coco-59,,,"[""right""]","5 March, 2026, 13:06",2
417c8aa2aecf4ebcb69ae1a43b2bab2d,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53234400° N,6.60064300° E,OPEN,,310,coco-59,,,"[""left""]","5 March, 2026, 13:06",2
2478846f991f4231b71cde264ba57bac,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:06",46.53234600° N,6.60064700° E,OPEN,,48,coco-59,,,"[""front""]","5 March, 2026, 13:06",1
657709ccc7b24a338d2413ea509dd0c7,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:06",46.53235400° N,6.60065600° E,OPEN,,135,coco-59,,,"[""right""]","5 March, 2026, 13:06",1
abe00fbcc7204bebb9e2057a28860537,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53235400° N,6.60065600° E,OPEN,,45,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:06",2
b0e1e39bfcc947819b9abc248d122729,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53235400° N,6.60065600° E,OPEN,,225,coco-59,,,"[""back""]","5 March, 2026, 13:06",2
1488fc31bc01486aa0845c96c4b95c51,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53235400° N,6.60065600° E,OPEN,,135,coco-59,,,"[""right""]","5 March, 2026, 13:06",2
eedd322f6dd446449ac6330bd957b98c,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53235400° N,6.60065600° E,OPEN,,315,coco-59,,,"[""left""]","5 March, 2026, 13:06",2
5ce267f4343546498ee786ddfb288181,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53236000° N,6.60066600° E,OPEN,,48,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:06",2
b96ddbcfb9154527a19b0d8eb3b63feb,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53236000° N,6.60066600° E,OPEN,,228,coco-59,,,"[""back""]","5 March, 2026, 13:06",2
21eff1fbd9fc45838042c2a20512fec9,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53236000° N,6.60066600° E,OPEN,,138,coco-59,,,"[""right""]","5 March, 2026, 13:06",2
3b1195a9a49c43cfb5f22a3bd7ca4b95,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53236000° N,6.60066600° E,OPEN,,318,coco-59,,,"[""left""]","5 March, 2026, 13:06",2
9563b1a00a0a4478bde2d76bbff9a1d7,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:06",46.53234000° N,6.60064200° E,OPEN,,306,coco-59,,,"[""left""]","5 March, 2026, 13:06",1
71e19ded523a4b77ac969ac6d3ead04a,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:06",46.53234000° N,6.60064100° E,OPEN,,34,coco-59,,,"[""front""]","5 March, 2026, 13:06",1
90508b5732b645b988ff46687e270f50,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53234000° N,6.60064200° E,OPEN,,47,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:06",2
f7276064208e419991565dce6b8870fc,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53234000° N,6.60064200° E,OPEN,,227,coco-59,,,"[""back""]","5 March, 2026, 13:06",2
9be7ddef68a344469c56b94fb5b8c120,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53234000° N,6.60064200° E,OPEN,,137,coco-59,,,"[""right""]","5 March, 2026, 13:06",2
9e15b1debd9844f68d69f93a9016a4ba,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53234000° N,6.60064200° E,OPEN,,317,coco-59,,,"[""left""]","5 March, 2026, 13:06",2
98331267b5f1463e9bf897895af76589,TEST,uLhtqXoA9PU-MrRuGixAu,continuous,"5 March, 2026, 13:06",46.53234000° N,6.60064200° E,OPEN,,137,coco-59,,,"[""right""]","5 March, 2026, 13:06",1
41eacc369614417ca3fa5b4d7270aa1e,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53235100° N,6.60066300° E,OPEN,,52,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:06",2
6ea13940663d4513b95110bcf74d5a00,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53235100° N,6.60066300° E,OPEN,,232,coco-59,,,"[""back""]","5 March, 2026, 13:06",2
3f16b74769b74b57a1590506dd91b590,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53235100° N,6.60066300° E,OPEN,,142,coco-59,,,"[""right""]","5 March, 2026, 13:06",2
bd5455fc3ee44d3a937ed381ec66d6d4,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53235100° N,6.60066300° E,OPEN,,322,coco-59,,,"[""left""]","5 March, 2026, 13:06",2
ae01f46ae7114e7b8c4e8f34007a6db1,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53236100° N,6.60068100° E,OPEN,,48,coco-59,,,"[""front"" ""thermal""]","5 March, 2026, 13:07",2
1389ea8f093e4246a310b41b71ddb11b,TEST,uLhtqXoA9PU-MrRuGixAu,,"5 March, 2026, 13:06",46.53236100° N,6.60068100° E,OPEN,,228,coco-59,,,"[""back""]","5 March, 2026, 13:07",2
